apartment_id,city,floor_number,area_sqm,number_of_rooms,number_of_bathrooms,finishing_status,price_egp,price_per_sqm,is_fake
APT03048,الجيزة,12,60,2,1,Semi-Finished,1090000,18166,0
APT02446,الساحل الشمالي,12,80,2,2,Fully Finished,4238000,52975,0
APT00495,الساحل الشمالي,0,130,3,2,Semi-Finished,5700000,43846,0
APT03131,شرم الشيخ,6,60,1,2,Super Lux,3055000,50916,0
APT04322,الجيزة,10,120,4,4,Fully Finished,3418000,28483,0
APT04398,شرم الشيخ,5,60,2,2,Fully Finished,1569000,26150,0
APT01165,القاهرة الجديدة,7,140,3,2,Super Lux,4245000,30321,0
APT03735,القاهرة الجديدة,4,140,3,3,Semi-Finished,4412000,31514,0
APT01731,العين السخنة,7,120,3,3,Fully Finished,2495000,20791,0
APT04813,الجيزة,9,160,4,3,Fully Finished,4488000,28050,0
APT02403,شرم الشيخ,15,90,3,2,Super Lux,4152000,46133,0
APT03404,الغردقة,9,120,3,2,Super Lux,4167000,34725,0
APT00619,القاهرة,15,140,4,3,Fully Finished,4205000,30035,0
APT01698,الساحل الشمالي,18,120,4,3,Fully Finished,5751000,47925,0
APT03594,الجيزة,15,100,3,3,Fully Finished,2568000,25680,0
APT01958,القاهرة الجديدة,5,130,4,2,Fully Finished,3632000,27938,0
APT01222,القاهرة الجديدة,4,100,3,3,Super Lux,3715000,37150,0
APT02074,الإسكندرية,7,80,3,3,Super Lux,2235000,27937,0
APT03411,الساحل الشمالي,4,100,2,2,Super Lux,6809000,68090,0
APT00870,العين السخنة,3,90,2,1,Unfinished,1368000,15200,0
APT02719,القاهرة,7,60,2,1,Fully Finished,2148000,35800,0
APT01043,الجيزة,6,90,2,2,Unfinished,1130000,12555,0
APT01362,الإسكندرية,20,100,2,2,Fully Finished,1678000,16780,0
APT00357,الإسكندرية,0,130,3,3,Unfinished,1649000,12684,0
APT01163,الساحل الشمالي,7,110,2,1,Unfinished,3624000,32945,0
APT02766,العاصمة الإدارية,2,80,2,1,Fully Finished,2979000,37237,0
APT03253,شرم الشيخ,7,120,4,2,Super Lux,5737000,47808,0
APT01439,القاهرة,1,100,3,3,Fully Finished,3306000,33060,0
APT03604,الساحل الشمالي,0,110,3,3,Fully Finished,5096000,46327,0
APT04941,الغردقة,8,200,6,4,Fully Finished,3957000,19785,0
APT04594,الغردقة,4,100,2,1,Fully Finished,2312000,23120,0
APT03640,الإسكندرية,9,80,2,1,Fully Finished,1484000,18550,0
APT01254,الغردقة,2,100,3,2,Fully Finished,2780000,27800,0
APT03366,الجيزة,4,150,3,3,Semi-Finished,3654000,24360,0
APT00333,العين السخنة,1,90,2,2,Semi-Finished,1774000,19711,0
APT03695,العين السخنة,7,80,3,2,Super Lux,3284000,41050,0
APT03569,القاهرة الجديدة,6,60,2,2,Fully Finished,2236000,37266,0
APT02729,الإسكندرية,7,100,3,3,Super Lux,2764000,27640,0
APT03668,الجيزة,9,100,3,2,Fully Finished,2232000,22320,0
APT01631,الإسكندرية,1,110,2,1,Fully Finished,2074000,18854,0
APT01117,الغردقة,12,110,3,2,Fully Finished,2856000,25963,0
APT01850,الغردقة,1,80,3,3,Super Lux,3231000,40387,0
APT03555,القاهرة الجديدة,6,100,3,2,Fully Finished,3829000,38290,0
APT03154,العاصمة الإدارية,12,100,2,2,Fully Finished,3528000,35280,0
APT03266,الساحل الشمالي,2,100,3,2,Super Lux,7333000,73330,0
APT01666,القاهرة الجديدة,8,120,4,4,Unfinished,3097000,25808,0
APT00446,الغردقة,0,120,3,2,Fully Finished,3469000,28908,0
APT02246,العاصمة الإدارية,7,110,3,2,Super Lux,5359000,48718,0
APT00453,العين السخنة,10,90,3,3,Semi-Finished,2656000,29511,0
APT01552,العاصمة الإدارية,1,130,3,2,Unfinished,3474000,26723,0
APT04435,العاصمة الإدارية,15,160,4,2,Fully Finished,6092000,38075,0
APT02955,العين السخنة,5,80,2,1,Fully Finished,1757000,21962,0
APT03629,القاهرة,4,120,3,2,Unfinished,1444000,12033,0
APT00946,القاهرة الجديدة,0,80,3,3,Fully Finished,2391000,29887,0
APT04698,الساحل الشمالي,6,70,2,2,Fully Finished,4280000,61142,0
APT00361,القاهرة,5,70,1,2,Fully Finished,2378000,33971,0
APT04657,الجيزة,0,100,2,2,Fully Finished,1986000,19860,0
APT01615,الجيزة,2,90,2,1,Fully Finished,1746000,19400,0
APT02304,العاصمة الإدارية,18,140,3,2,Unfinished,2727000,19478,0
APT04142,الساحل الشمالي,5,120,4,4,Fully Finished,4366000,36383,0
APT03169,العين السخنة,5,90,2,1,Semi-Finished,1491000,16566,0
APT02479,الغردقة,20,110,2,2,Semi-Finished,3160000,28727,0
APT04215,القاهرة,0,100,2,2,Semi-Finished,1938000,19380,0
APT04181,العاصمة الإدارية,20,100,3,2,Super Lux,3731000,37310,0
APT04885,الجيزة,7,110,2,2,Fully Finished,2259000,20536,0
APT03164,القاهرة,10,150,4,2,Semi-Finished,3085000,20566,0
APT00491,العاصمة الإدارية,2,120,3,3,Fully Finished,4052000,33766,0
APT00863,شرم الشيخ,2,80,2,1,Semi-Finished,2480000,31000,0
APT01741,شرم الشيخ,3,180,5,2,Unfinished,3223000,17905,0
APT04100,الجيزة,12,80,3,3,Semi-Finished,1451000,18137,0
APT04386,الغردقة,10,90,3,3,Semi-Finished,1778000,19755,0
APT02448,شرم الشيخ,4,220,6,3,Fully Finished,6652000,30236,0
APT04231,القاهرة,12,100,2,1,Unfinished,2630000,26300,0
APT00507,الإسكندرية,5,150,3,3,Fully Finished,2349000,15660,0
APT02678,العاصمة الإدارية,5,90,2,1,Fully Finished,2935000,32611,0
APT02996,القاهرة الجديدة,1,160,3,2,Unfinished,2837000,17731,0
APT01943,الإسكندرية,1,120,3,2,Fully Finished,1852000,15433,0
APT01223,الإسكندرية,0,80,3,2,Semi-Finished,705000,8812,0
APT01114,الجيزة,20,110,2,2,Semi-Finished,2318000,21072,0
APT01906,الإسكندرية,9,80,3,2,Super Lux,1633000,20412,0
APT03424,الساحل الشمالي,15,120,4,4,Super Lux,9391000,78258,0
APT01878,العاصمة الإدارية,6,110,3,2,Unfinished,2624000,23854,0
APT04673,العين السخنة,18,120,3,3,Super Lux,5152000,42933,0
APT00434,الساحل الشمالي,3,110,3,2,Fully Finished,5255000,47772,0
APT02365,العين السخنة,3,70,2,1,Super Lux,2702000,38600,0
APT03155,الإسكندرية,7,100,3,3,Semi-Finished,1519000,15190,0
APT02836,العين السخنة,4,110,3,2,Fully Finished,2852000,25927,0
APT02093,الجيزة,10,160,3,3,Unfinished,2955000,18468,0
APT03011,العين السخنة,10,120,3,3,Fully Finished,3655000,30458,0
APT03163,الساحل الشمالي,20,150,4,4,Semi-Finished,6899000,45993,0
APT02946,الغردقة,1,140,4,4,Fully Finished,4387000,31335,0
APT03917,الساحل الشمالي,3,100,3,3,Super Lux,5992000,59920,0
APT02917,الغردقة,2,80,2,1,Fully Finished,1920000,24000,0
APT01103,العين السخنة,0,100,2,1,Fully Finished,2590000,25900,0
APT01449,العين السخنة,4,90,2,1,Semi-Finished,1743000,19366,0
APT01721,القاهرة الجديدة,10,150,4,3,Super Lux,4864000,32426,0
APT04519,العين السخنة,2,90,3,2,Unfinished,1963000,21811,0
APT03843,الساحل الشمالي,1,110,3,3,Unfinished,4063000,36936,0
APT02979,القاهرة,20,60,1,2,Fully Finished,1981000,33016,0
APT01774,القاهرة الجديدة,3,60,2,2,Super Lux,2681000,44683,0
APT00616,شرم الشيخ,8,80,3,3,Semi-Finished,2651000,33137,0
APT00644,الجيزة,1,80,2,2,Unfinished,1453000,18162,0
APT01936,الجيزة,1,110,3,3,Semi-Finished,2952000,26836,0
APT04278,العاصمة الإدارية,1,180,6,2,Semi-Finished,5057000,28094,0
APT01069,العاصمة الإدارية,18,120,4,3,Semi-Finished,4432000,36933,0
APT04455,الإسكندرية,18,110,2,2,Super Lux,2089000,18990,0
APT04155,القاهرة,7,110,3,2,Semi-Finished,1884000,17127,0
APT04240,الساحل الشمالي,7,100,2,1,Super Lux,4943000,49430,0
APT04869,الجيزة,3,80,2,1,Super Lux,1891000,23637,0
APT00331,الجيزة,1,120,3,3,Semi-Finished,2312000,19266,0
APT02058,العين السخنة,4,140,4,3,Semi-Finished,3390000,24214,0
APT02647,الجيزة,2,70,2,2,Semi-Finished,1521000,21728,0
APT02192,العاصمة الإدارية,1,160,3,2,Fully Finished,6910000,43187,0
APT00623,العين السخنة,0,120,3,3,Fully Finished,3006000,25050,0
APT01596,الجيزة,2,200,4,3,Semi-Finished,4343000,21715,0
APT02916,الجيزة,10,100,3,3,Fully Finished,2330000,23300,0
APT04822,الإسكندرية,5,100,2,2,Unfinished,1340000,13400,0
APT03899,القاهرة,2,120,3,3,Fully Finished,2541000,21175,0
APT01920,العاصمة الإدارية,15,70,1,2,Fully Finished,2677000,38242,0
APT04174,العين السخنة,2,60,1,1,Fully Finished,1477000,24616,0
APT04478,الجيزة,5,130,3,3,Semi-Finished,3036000,23353,0
APT00756,القاهرة الجديدة,20,160,4,3,Unfinished,3512000,21950,0
APT00519,شرم الشيخ,15,120,3,2,Fully Finished,3834000,31950,0
APT03804,العاصمة الإدارية,1,220,6,4,Unfinished,4540000,20636,0
APT02938,الجيزة,3,70,2,2,Semi-Finished,1517000,21671,0
APT01158,شرم الشيخ,1,120,3,3,Super Lux,6421000,53508,0
APT00745,العاصمة الإدارية,9,90,3,3,Semi-Finished,2830000,31444,0
APT01498,الغردقة,8,60,2,2,Fully Finished,1348000,22466,0
APT03460,العاصمة الإدارية,10,120,4,3,Fully Finished,5361000,44675,0
APT03756,القاهرة الجديدة,10,130,4,4,Fully Finished,3244000,24953,0
APT02592,العاصمة الإدارية,1,90,2,1,Fully Finished,4391000,48788,0
APT00784,العاصمة الإدارية,6,100,2,1,Fully Finished,3684000,36840,0
APT03494,القاهرة الجديدة,4,80,2,2,Fully Finished,1783000,22287,0
APT02950,القاهرة الجديدة,4,130,4,4,Semi-Finished,3630000,27923,0
APT00858,شرم الشيخ,4,60,1,1,Semi-Finished,1632000,27200,0
APT02267,العاصمة الإدارية,1,110,3,2,Semi-Finished,3572000,32472,0
APT04275,الجيزة,0,130,3,3,Semi-Finished,1626000,12507,0
APT00409,القاهرة,8,130,4,4,Semi-Finished,2417000,18592,0
APT00541,الساحل الشمالي,1,120,4,3,Fully Finished,5431000,45258,0
APT02211,الغردقة,6,160,4,2,Semi-Finished,3424000,21400,0
APT02305,العين السخنة,6,70,2,2,Super Lux,2732000,39028,0
APT02568,الجيزة,1,120,4,2,Unfinished,1761000,14675,0
APT00614,القاهرة الجديدة,15,90,2,2,Fully Finished,2408000,26755,0
APT02102,العاصمة الإدارية,18,100,2,1,Semi-Finished,3524000,35240,0
APT01809,العين السخنة,4,120,3,3,Fully Finished,2950000,24583,0
APT03439,العاصمة الإدارية,7,90,3,2,Semi-Finished,3123000,34700,0
APT01162,القاهرة الجديدة,10,70,1,2,Fully Finished,2549000,36414,0
APT04226,الغردقة,4,90,3,3,Fully Finished,2767000,30744,0
APT03120,القاهرة,2,150,3,2,Fully Finished,3645000,24300,0
APT03653,الإسكندرية,7,100,2,2,Semi-Finished,1414000,14140,0
APT01611,الجيزة,7,110,2,2,Fully Finished,2591000,23554,0
APT01933,شرم الشيخ,2,120,4,2,Semi-Finished,3440000,28666,0
APT03028,العين السخنة,20,70,1,1,Fully Finished,2262000,32314,0
APT00565,الجيزة,15,220,6,4,Super Lux,7132000,32418,0
APT03572,الإسكندرية,3,140,4,4,Super Lux,2791000,19935,0
APT04248,شرم الشيخ,10,120,4,3,Unfinished,2706000,22550,0
APT02389,الإسكندرية,12,80,2,2,Fully Finished,2042000,25525,0
APT01472,الإسكندرية,9,70,2,2,Super Lux,2132000,30457,0
APT02631,الغردقة,3,140,3,3,Unfinished,2276000,16257,0
APT01836,الجيزة,7,70,1,2,Fully Finished,924000,13200,0
APT04929,القاهرة,20,140,4,3,Super Lux,5323000,38021,0
APT03476,الجيزة,4,100,2,1,Super Lux,2808000,28080,0
APT01534,الساحل الشمالي,15,150,3,3,Unfinished,5712000,38080,0
APT04328,العين السخنة,2,110,2,1,Fully Finished,2379000,21627,0
APT02485,الإسكندرية,8,70,2,2,Super Lux,1644000,23485,0
APT04208,العاصمة الإدارية,0,70,1,1,Super Lux,3269000,46700,0
APT01173,العين السخنة,3,100,3,3,Fully Finished,2415000,24150,0
APT01428,الساحل الشمالي,12,90,3,3,Fully Finished,5132000,57022,0
APT00326,شرم الشيخ,10,100,2,2,Semi-Finished,2342000,23420,0
APT01052,العاصمة الإدارية,15,160,3,3,Super Lux,6650000,41562,0
APT03320,الغردقة,1,90,3,3,Unfinished,2135000,23722,0
APT04722,شرم الشيخ,20,110,3,3,Semi-Finished,2919000,26536,0
APT03865,القاهرة,0,120,4,2,Fully Finished,2945000,24541,0
APT02604,الإسكندرية,18,80,2,2,Fully Finished,1724000,21550,0
APT01739,العاصمة الإدارية,6,130,3,2,Fully Finished,4580000,35230,0
APT01197,الغردقة,18,150,3,3,Semi-Finished,3675000,24500,0
APT00621,القاهرة الجديدة,7,110,2,1,Fully Finished,3760000,34181,0
APT01375,شرم الشيخ,6,130,3,3,Fully Finished,4846000,37276,0
APT02880,شرم الشيخ,10,110,3,3,Super Lux,6036000,54872,0
APT01190,الإسكندرية,8,180,6,4,Semi-Finished,2847000,15816,0
APT00329,العاصمة الإدارية,0,90,2,2,Super Lux,5121000,56900,0
APT00649,القاهرة الجديدة,5,110,2,1,Fully Finished,2353000,21390,0
APT00898,العاصمة الإدارية,8,100,3,3,Super Lux,7649000,76490,0
APT03883,القاهرة الجديدة,10,120,3,3,Semi-Finished,4214000,35116,0
APT01124,القاهرة,3,140,4,4,Semi-Finished,4358000,31128,0
APT01892,الجيزة,2,90,3,3,Semi-Finished,1754000,19488,0
APT04644,العاصمة الإدارية,12,200,6,4,Unfinished,4394000,21970,0
APT04792,الإسكندرية,1,150,3,3,Fully Finished,2441000,16273,0
APT04530,شرم الشيخ,15,110,3,3,Semi-Finished,2130000,19363,0
APT04235,الجيزة,1,100,2,2,Unfinished,1426000,14260,0
APT01594,العين السخنة,18,130,3,3,Unfinished,2209000,16992,0
APT03313,العاصمة الإدارية,4,100,3,2,Fully Finished,3271000,32710,0
APT02548,شرم الشيخ,0,130,3,3,Semi-Finished,3917000,30130,0
APT01546,العاصمة الإدارية,10,90,2,2,Fully Finished,4370000,48555,0
APT04337,الساحل الشمالي,0,120,4,4,Fully Finished,5945000,49541,0
APT01024,العين السخنة,8,100,2,2,Semi-Finished,1961000,19610,0
APT01972,الساحل الشمالي,9,120,4,2,Unfinished,4773000,39775,0
APT04989,الجيزة,12,100,3,3,Unfinished,1261000,12610,0
APT01715,القاهرة الجديدة,9,160,4,2,Fully Finished,5330000,33312,0
APT01718,العين السخنة,2,120,3,3,Fully Finished,2534000,21116,0
APT01478,الساحل الشمالي,15,120,3,3,Semi-Finished,4909000,40908,0
APT00810,الساحل الشمالي,20,130,3,2,Semi-Finished,5036000,38738,0
APT02851,الإسكندرية,4,110,3,2,Fully Finished,2892000,26290,0
APT00979,العين السخنة,10,120,4,4,Fully Finished,3481000,29008,0
APT04688,الإسكندرية,12,130,3,3,Semi-Finished,2045000,15730,0
APT04896,العين السخنة,15,70,2,2,Semi-Finished,1728000,24685,0
APT01685,الإسكندرية,2,80,3,3,Fully Finished,975000,12187,0
APT04661,الإسكندرية,9,130,3,2,Semi-Finished,1996000,15353,0
APT01515,الجيزة,7,130,3,2,Super Lux,4839000,37223,0
APT02405,الغردقة,1,100,3,2,Fully Finished,3368000,33680,0
APT02022,العاصمة الإدارية,1,100,3,3,Fully Finished,4296000,42960,0
APT04554,الساحل الشمالي,18,160,3,2,Super Lux,9904000,61900,0
APT01768,الساحل الشمالي,3,90,2,2,Unfinished,3129000,34766,0
APT01555,شرم الشيخ,10,200,6,2,Fully Finished,5099000,25495,0
APT04216,شرم الشيخ,8,130,4,3,Unfinished,2514000,19338,0
APT01483,الجيزة,10,180,6,2,Super Lux,5328000,29600,0
APT04462,العاصمة الإدارية,0,160,4,2,Super Lux,7808000,48800,0
APT03915,الجيزة,12,110,3,3,Semi-Finished,1805000,16409,0
APT03721,الجيزة,0,80,3,3,Fully Finished,1195000,14937,0
APT00691,الجيزة,7,90,2,1,Semi-Finished,1496000,16622,0
APT02578,شرم الشيخ,1,140,4,2,Super Lux,8539000,60992,0
APT02234,القاهرة,4,120,3,2,Unfinished,2945000,24541,0
APT02239,الإسكندرية,8,80,3,2,Super Lux,1927000,24087,0
APT01107,شرم الشيخ,18,120,3,2,Unfinished,3434000,28616,0
APT01790,العين السخنة,8,80,3,3,Unfinished,1392000,17400,0
APT03189,الإسكندرية,6,150,4,2,Super Lux,3721000,24806,0
APT02437,الجيزة,9,120,3,3,Semi-Finished,2012000,16766,0
APT00612,القاهرة الجديدة,10,160,3,3,Unfinished,4028000,25175,0
APT03661,القاهرة الجديدة,7,110,2,2,Super Lux,4026000,36600,0
APT03712,شرم الشيخ,2,90,2,1,Super Lux,3723000,41366,0
APT00577,العين السخنة,15,100,3,3,Unfinished,2129000,21290,0
APT02064,القاهرة,1,160,4,3,Semi-Finished,3658000,22862,0
APT04436,الغردقة,6,100,3,2,Semi-Finished,2235000,22350,0
APT01181,القاهرة الجديدة,5,120,4,4,Unfinished,2988000,24900,0
APT00889,القاهرة الجديدة,7,100,3,2,Semi-Finished,3227000,32270,0
APT03129,القاهرة الجديدة,3,140,4,3,Super Lux,5857000,41835,0
APT01733,القاهرة,4,60,2,2,Fully Finished,2037000,33950,0
APT02664,العاصمة الإدارية,18,100,3,2,Unfinished,1993000,19930,0
APT00818,الغردقة,5,80,3,3,Fully Finished,2175000,27187,0
APT03278,شرم الشيخ,3,130,4,2,Unfinished,3317000,25515,0
APT01860,شرم الشيخ,0,180,6,2,Semi-Finished,4478000,24877,0
APT00294,شرم الشيخ,15,120,4,4,Fully Finished,4783000,39858,0
APT01120,الجيزة,4,140,4,2,Semi-Finished,3279000,23421,0
APT02214,القاهرة الجديدة,1,80,2,1,Fully Finished,1861000,23262,0
APT01610,العاصمة الإدارية,3,130,4,2,Super Lux,8394000,64569,0
APT01265,شرم الشيخ,3,100,3,3,Semi-Finished,3325000,33250,0
APT00991,العين السخنة,18,130,3,3,Semi-Finished,1793000,13792,0
APT04198,القاهرة الجديدة,0,100,3,3,Semi-Finished,2369000,23690,0
APT01617,الجيزة,9,100,2,2,Fully Finished,2027000,20270,0
APT00354,الجيزة,0,60,2,1,Semi-Finished,1327000,22116,0
APT04558,الساحل الشمالي,18,110,3,3,Fully Finished,5705000,51863,0
APT02023,الإسكندرية,1,110,3,3,Unfinished,1415000,12863,0
APT03691,شرم الشيخ,10,180,4,4,Fully Finished,8066000,44811,0
APT02556,الجيزة,10,130,4,2,Fully Finished,3576000,27507,0
APT03049,العاصمة الإدارية,2,100,2,2,Super Lux,6420000,64200,0
APT01229,العين السخنة,3,70,2,2,Semi-Finished,1294000,18485,0
APT00260,العين السخنة,0,120,3,3,Unfinished,1899000,15825,0
APT01520,القاهرة,0,110,3,3,Semi-Finished,2183000,19845,0
APT01778,الساحل الشمالي,9,100,2,2,Fully Finished,4261000,42610,0
APT04740,العاصمة الإدارية,0,110,3,3,Semi-Finished,4130000,37545,0
APT01771,القاهرة الجديدة,7,60,2,2,Semi-Finished,1376000,22933,0
APT04354,العين السخنة,1,90,3,2,Super Lux,2837000,31522,0
APT03474,الإسكندرية,10,140,3,2,Semi-Finished,1991000,14221,0
APT04684,الجيزة,0,200,6,2,Fully Finished,4711000,23555,0
APT04412,القاهرة,8,130,4,4,Semi-Finished,3453000,26561,0
APT02410,الجيزة,0,100,2,1,Super Lux,3306000,33060,0
APT02788,الجيزة,2,100,3,3,Unfinished,1323000,13230,0
